0.36182;0.2474;0.00071389;0;0;0.098955;0.013788;0;0;0;0;0;0;0;0;0;0;0.00046098;3.2013e-006;0;0;0.05625;0.08582;0.00058583;0;0;0.070873;0.025329;0;0;0;0.00014726;0;0;0;0;0;0;0;0;0;0;0.0070652;0.0066267;0;0;0;0.019835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.56763;0.13972;0.0025235;0;4.7234e-006;0.097792;0.033233;0.0021149;0;0;0.00055146;0.00019602;0;0;0;0;2.1255e-005;0.00018776;1.1808e-006;0;0;0.044537;0.043806;0.0022483;0;1.1808e-006;0.011919;0.025927;0;0;0;0.014733;0;0;0;0;0;0;0;0;0;0;0.0005302;0.00095295;0;0;0;0.010916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.67909;0;0.15349;0;0.00018956;0;0;0;0;0;0;0;0.10962;0;0.02292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.446e-006;0;1.223e-006;0;0;0;0;0;0;0;0;0;0.0038133;0;0;0.025675;0;0;0;0;0;0;0;0
0.58218;0.16094;0.00079794;0;0;5.148e-006;0.063251;0;0.067282;0.003287;0;0;0;0.0022342;0.0024015;0;0;0;0;0;1.8018e-005;0;0;1.287e-005;0;0;0;0;0.0044453;0.015045;0;0.00077477;0;0;0;0.016674;0.017943;0;0;0;1.287e-005;0;0.053055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5444e-005;3.3462e-005;0;0;0;2.8314e-005
0.63603;0.019069;0;0;0.016459;0.048297;0.0055244;5.5605e-007;0;0;0.0014646;8.8968e-006;0;0;0;0;4.504e-005;0;0;0;0.014465;0.13321;0.018405;0;0;0.0086427;0.053153;0.0021653;0;0;0;0.00024077;0;0;0;0;0;5.5605e-007;1.6681e-006;0;0;0.0021419;0.040204;0.00017682;0;0;2.5022e-005;0.0002619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.5605e-007
0.30797;0.17994;0.031922;2.9946e-006;0;0.036856;0.15503;0.0051312;0;0;0.0028134;0.0015707;0;0;1.4973e-006;2.2459e-005;0;4.3421e-005;1.9465e-005;0;0;0.0020618;0.05145;0.0065851;0;0.0001647;0.032798;0.053886;0;0;0.0001078;0.0058364;0;0;0;0;0;0;0;0;0;8.0853e-005;0.00604;0.016689;0;0;0.0027415;0.058864;0;0;0;0;0;0;0;0;0;0;2.9946e-006;0;0;0;0.0013491
0.85521;0.037282;0.0020946;5.1338e-006;0.0025737;0.048439;0.015672;0.00047573;0;3.4225e-006;0.001316;0.0014751;0;0;0;0;1.7113e-006;0;0;0;0.00022931;0.007136;0.0029622;0.00021562;0;0.00012492;0.005233;0.0070709;0;0;0;0.0028835;0;0;0;0;0;0;0;0;0;4.4493e-005;0.00086419;0.00077349;0;0;8.5563e-006;0.0060613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.845e-006
0.45418;0.10023;0.0023726;6.0168e-005;0.041549;0.050335;0.02983;0.00091553;0;3.2523e-006;0.0084642;0.0022783;0;0;0;7.4804e-005;0.00022929;7.4804e-005;0;0;0.039296;0.066683;0.0031564;0.00012196;0;0.022623;0.021913;0.016883;0;0;1.3009e-005;0.0091163;0;0;0;0;3.0897e-005;0.0046443;4.7159e-005;0;0;0.036472;0.046061;0.0018766;0;0;0.0038947;0.0081601;0;0;0;0;0;1.6262e-006;0;0;0;0.00037239;0.01237;3.7402e-005;0;0;0.012791
0.67408;0.10997;0.013716;0.00015249;2.1478e-005;0.063834;0.010674;0;0;0;0;0;0;0;0;0;0.0084021;0.0007238;0;0;0.00025988;0.025704;0.065047;0.00027062;0;0;0.011871;0.0037758;0;0;0;0;0;0;0;0;0;2.1478e-006;4.2955e-006;0;0;0;0.0033097;0.0075644;0;0;0;0.00055842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.87791;0.064621;0.0029478;0;0;0.012744;0.011129;6.3492e-005;0;0;4.5351e-006;4.5351e-006;0;0;0;0;0;1.3605e-005;4.5351e-006;0;0;0.01049;0.011224;9.9773e-005;0;0;0.0056689;0.00085261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001746;0.00043084;0;0;0;3.1746e-005;0;0;0;0;0;0;0;0;0;0;0;4.5351e-006;0;0;0
0.74342;0.075852;0.029265;0.0066452;0.0023914;0.028385;0.01965;0.046694;0;1.3716e-006;0.0021576;0.0072805;0;0;0;0.00011795;1.3716e-007;5.4862e-007;0;0;0;0.0027501;0.00067439;0.00026114;0;0.00016623;0.005474;0.0095632;0;0;5.4862e-007;0.0027759;0;0;0;0;0;0;0;0;0;6.8578e-007;0.0023282;0.0018814;0;0;2.8803e-005;0.0087314;0;0;0;0;0;0;0;0;0;0;0;4.1147e-007;0;0;8.2293e-007
0.54093;0.21022;0.019765;0.0021217;9.5898e-006;0.038073;0.072507;0.029067;0;1.1987e-006;0.0018928;0.020376;0;0;1.1987e-006;0.0011424;7.1923e-006;1.6782e-005;0;0;1.1987e-006;0.0018029;0.0051785;0.0012898;0;1.1987e-006;0.0037136;0.026668;0;0;2.3974e-006;0.0087938;0;0;0;0;0;5.9936e-006;3.2366e-005;2.3974e-006;0;3.5962e-006;0.00049028;0.0032533;0;0;7.1923e-006;0.0088082;0;0;0;0;0;0;0;0;0;0;7.1923e-006;7.6718e-005;0;0;4.7949e-006
0.87721;0.06906;0.00012828;0;2.2506e-006;0.024312;0.011957;1.2003e-005;0;0;0.000994;0.00016204;0;0;0;0;3.7509e-006;1.2753e-005;0;0;2.2506e-006;0.0014254;0.0045371;2.0255e-005;0;0;0.0043826;0.0045139;0;0;0;0.00076894;0;0;0;0;0;0;0;0;0;0;1.4254e-005;7.952e-005;0;0;0;0.00039835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.77545;0.050767;0;0;0.00026554;0.036951;0.0036544;0;0;0;0.00019417;8.298e-006;0;0;0;0;0.0027201;0.0011285;0;0;0.0013443;0.036498;0.01613;1.3277e-005;0;7.6341e-005;0.027641;0.0036096;0;0;0;3.8171e-005;0;0;0;0;0;0.00020081;5.8086e-005;0;0;8.132e-005;0.0063247;0.0045124;0;0;1.9915e-005;0.0063629;0;0;0;0;0;0;0;0;0;0;1.9915e-005;1.1617e-005;0;0;1.8256e-005
0.81831;0.088979;0.00060967;0;0;0.025655;0.034475;0.00056601;0;0;0.00074065;0.00058347;0;0;0;0;7.9384e-007;2.3815e-006;0;0;0;0.00077558;0.0047654;0.00023021;0;0;0.003681;0.011606;0;0;0;0.0016742;0;0;0;0;0;0;0;0;0;0;9.5261e-006;0.0002064;0;0;0;0.0071231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.12907;0.44038;1.7117e-005;0;0;0.096695;0.010385;8.5587e-006;0;0;2.1397e-006;5.3492e-007;0;0;0;0;0;0.0013763;0;0;0;0.12387;0.13783;0.0083602;0;0;0.012691;0.029292;0;0;0;2.0862e-005;0;0;0;0;0;0;6.419e-006;0;0;5.3492e-007;0.0011683;0.002819;0;0;5.3492e-007;0.0016176;0;0;0;0;0;0;0;0;0;0;5.3492e-007;0;0;0;0
0.6813;0.15024;0.038798;0.00028187;1.6262e-006;0.03544;0.032136;0.0019872;0;0;0.0025336;0.0050547;0;0;0;6.9926e-005;5.4206e-007;3.7944e-006;2.7103e-006;5.4206e-007;1.0841e-006;0.0022382;0.0083039;0.00076973;0;5.4206e-007;0.007842;0.019265;0;0;0;0.00306;0;0;0;0;0;1.6262e-006;1.6262e-006;5.4206e-007;0;1.6262e-006;0.00028404;0.0047127;0;0;0;0.0054429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.75245;0.10984;0.00013436;0;0;0.022362;0.0018427;2.6109e-006;0;0;2.0084e-007;0;0;0;0;0;4.0168e-007;0.0015567;3.4344e-005;0;0;0.072355;0.027225;0.0019004;0;0;0.003922;0.002855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00083892;0.0022593;0;0;0;0.00041293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.61199;0.15914;0.0048409;1.4548e-005;0.00021458;0.16133;0.0061884;0.00047099;0;0;0;0;0;0;0;0;2.1822e-005;0;0;0;0.0001182;0.016534;0.008507;0.00018185;0;7.8196e-005;0.0062957;0.0024423;0;0;0;0;0;0;0;0;0;1.0911e-005;0;0;0;6.0011e-005;0.0041735;0.00481;0;0;0.00028732;0.0034952;0;0;0;0;0;0;0;0;0;0;7.274e-006;0;0;0;0.00010911
0.60153;0.13065;1.4988e-005;0;9.992e-006;0.14872;0.05626;9.4924e-005;0;0;0.0065847;0.0021483;0;0;0;0;0;4.996e-006;0;0;0;0.0013389;0.0043016;0;0;4.996e-006;0.016212;0.019859;0;0;0;0.0027228;0;0;0;0;0;0;0;0;0;0;0.00013489;0.00064948;0;0;0;0.0082334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.36361;0.54156;0.039839;0;0;0.0048291;0.03516;0.0013012;0;0;2.8772e-005;0.00014184;0;0;0;0;0;1.7776e-005;7.3304e-006;0;0;0.00011032;0.0046427;0.0010297;0;0;0.00072498;0.0034365;0;0;0;5.1496e-005;0;0;0;0;0;0;1.4661e-006;0;0;0;1.1362e-005;0.00079957;0;0;0;0.0023445;0;0;0;0;0;0;0;0;0;0;0;3.6652e-007;0;0;0
0.64181;0.27809;0;0.0031484;0;0;0;0.0045121;0;0.042606;0.00028171;0;0;0;0;0.0010474;0.00015531;0;0;0;0;0;0;0;7.4577e-007;4.1017e-005;0;8.017e-006;1.8644e-007;0;0;5.2577e-005;0;0.012388;0;0.0013258;0;0;0;0.0074724;0;0.0070606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.5933e-007;0;0;0;0;0
0.73944;0.10763;0.037223;0;0.013469;0.00069721;0.011647;0;0.024742;0.012798;0;0;0;6.8367e-005;0.00053496;0;0;0;0;0;0;0.00074164;0;1.3862e-005;0;0;0;0.0020208;0.0072859;0.0020384;0;0.0024855;0;0;9.7667e-005;0.00059073;0.022309;0;0;0;0;0;0.010788;0;0;0;0;0;0;0;3.1505e-007;0;0;0;0;7.5613e-006;0;2.6149e-005;0;0;0;0;0
0.64924;0.22908;0.009942;0;0;0;0.010967;0;0.054608;0.0044101;0;0;0;3.3849e-005;0.0010397;0;0;0;0;0;0;0;0;6.7698e-005;9.6712e-006;0;0;0;0.00058511;0.010861;0;0.0077611;0;0;0;0.0002176;0.015556;0;0;0;0;0;0.0026402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.7369e-005;0;0;0;0
0.52397;0.067262;1.6818e-006;0;0.00021106;0.0074216;0.00024386;0;0;0;0;0;0;0;0;0;0.011822;0.003995;1.6818e-006;0;0.0077773;0.090582;0.0022241;0;0;0.00076436;0.0050335;0.00097459;0;0;0;0;0;0;0;0;9.2497e-006;0.015013;0.00015809;0;0;0.022045;0.071803;0.0030734;0;0;0.00027245;0.0094061;0;0;0;0;0;0;0;0;0;5.8862e-006;0.009592;2.0181e-005;0;0;0.014361
0.83579;0.063671;5.2335e-005;0;0;0;0.019392;0;0.035705;0.00027375;0;0;0;0.0035225;0.0033897;0;0;0;0;0;0;5.2335e-005;0;6.8438e-005;0;0;0;0;0.00056361;0.0037399;0;2.4155e-005;0;0;0;0.016111;0.01746;0;0;0;0;0;3.6232e-005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2206e-005;9.2593e-005;0;0;0;0
0.70366;0.068241;0.0005955;0;0.0051259;0.1346;0.052033;0.00010347;0;5.4023e-006;0.003703;0.0066236;0;0;0;4.1556e-007;1.2467e-005;4.9867e-006;0;0;0.00015916;0.0090488;0.0025357;1.2051e-005;0;0.00034616;0.0064071;0.0027053;0;0;4.1556e-007;0.00035655;0;0;0;0;0;4.1556e-007;0;0;0;1.7453e-005;0.00096908;0.00049327;0;0;9.0176e-005;0.001799;0;0;0;0;0;0;0;0;0;0;8.3112e-007;0;0;0;6.6489e-006
0.2913;0.29173;3.6992e-005;0;8.5799e-005;0.21898;0.092447;2.9439e-005;0;9.6839e-007;0.020138;0.0046111;0;0;1.9368e-007;5.8103e-007;0.00054075;0.0014384;0;0;7.7471e-007;0.013724;0.01318;2.1305e-006;0;1.5494e-006;0.015628;0.018396;0;0;1.7431e-006;0.0019755;0;0;0;0;0;0;1.9368e-007;0;0;0;0.0022058;0.0015804;0;0;0.00013093;0.011834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.78546;0.062684;0.0017035;1.9996e-007;0.00010098;0.033732;0.014933;3.1594e-005;0;0;0.0024789;7.5985e-005;0;0;0;0;0.00024975;3.2194e-005;0;0;0.00020616;0.02068;0.0065369;2.0796e-005;0;0.00045631;0.036202;0.0061508;0;0;5.3989e-006;0.00073805;0;0;0;0;0;3.1994e-006;7.9984e-007;0;0;3.0594e-005;0.018256;0.0034493;0;0;0.00092242;0.0045675;0;0;0;0;0;0;0;0;0;0;1.7996e-006;5.9988e-007;0;0;1.7996e-006
0.61992;0.078945;1.5136e-005;0;0.0001775;0.13698;0.013007;0;0;0;0.00054902;6.8799e-006;0;0;0;0;0;2.752e-006;0;0;2.752e-006;0.043879;0.021568;1.2384e-005;0;1.376e-006;0.071402;0.007539;0;0;0;0.00082834;0;0;0;0;0;0;0;0;0;0;0.00078293;0.0019333;0;0;0;0.0024534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.18297;0.0050729;0.00055092;1.8234e-005;0.00084136;0.0053659;0.00074889;5.3399e-005;0;1.3024e-006;1.9536e-005;1.4326e-005;0;0;0;0;0.06252;0.004199;0.0031505;6.6423e-005;0.071661;0.20492;0.049257;0.002093;0;0.0073339;0.10104;0.023834;0;0;0.00012373;0.004199;0;0;0;0;5.2096e-006;0.014225;0.00052096;2.8653e-005;0;0.02234;0.12234;0.026942;0;3.9072e-006;0.010263;0.06393;0;0;0;0;0;0;0;0;0;0;0.00030997;2.6048e-006;0;1.3024e-006;0.0023561
0.044826;0.0055135;8.4562e-006;0;0.0066297;0.019394;0.00089847;3.1711e-005;0;0.00086042;0.0016532;0.00016701;0;0;0;3.5939e-005;0.014894;0.0028751;0;0;0.014517;0.10218;0.0069785;7.6106e-005;2.1141e-006;0.024574;0.061747;0.014291;0;0;0.001112;0.013883;0.0032916;8.4562e-006;0;0;0.021872;0.023904;0.00096612;0;3.5939e-005;0.022259;0.1068;0.014801;0;0;0.024821;0.12433;0;0;0;0;6.3422e-005;0.00078854;2.1141e-006;0;1.2684e-005;0.01052;0.058597;0.0006617;0;2.1141e-006;0.034935
0.019629;0.017843;0.0028312;0;0.00086825;0.021218;0.010184;2.8526e-005;0;2.3177e-005;0.00083438;4.992e-005;0;0;0;0;0.030524;0.00028704;0;0;0.065297;0.08706;0.0076948;1.9611e-005;0.0002496;0.029554;0.052919;0.0058977;0;0;0.0001872;0.00090212;0.00047602;0;0;0;0.018905;0.03902;3.2091e-005;0;0.0021145;0.30087;0.060186;0.0050865;0;0.0010216;0.0080175;0.02117;0;0;0;0;5.7051e-005;0.00012837;0;0;6.24e-005;0.071284;0.017686;1.7829e-006;0;0.017542;0.075201
0.01143;0.0026172;0.0015216;0;0.0098915;0.014633;0.0017951;0;0;0.00029527;0.0023756;3.1876e-005;0;0;0;0;0.0040952;6.7106e-006;0;0;0.070477;0.15475;0.0010452;1.6777e-006;0;0.017347;0.034974;0.0001124;0;0;0.00092607;0.00060731;0;0;0;0;0.0035566;0.12198;3.3553e-006;0;0;0.14848;0.27557;0.00152;0;0;0.031919;0.050801;0;0;0;0;0;0;0;0;0;3.3553e-006;0.0005486;0;0;0;0.0052477
0.054037;0.0039616;0.0003266;2.1208e-006;0.015303;0.03176;0.02244;0.00038174;0;0.014962;0.02118;0.0030942;0;0;0.00022692;0.00046657;0.047632;0.00013573;0;0;0.039045;0.065027;0.019326;0.00027782;7.6347e-005;0.078054;0.12405;0.0064174;0;0;0.017492;0.0026149;0.00018451;0;0;0;0.0081607;0.045119;2.5449e-005;0;0;0.099928;0.15328;0.0088202;0;6.3623e-006;0.071206;0.011077;0;0;0;0;0;4.2415e-006;0;0;0;0.0015884;0.013615;0;0;0;0.010146
0.026491;0.0086018;0.00016647;0;0.0030203;0.050102;0.062344;0.0032691;0;0.0026727;0.039729;0.031069;0;0;6.9517e-005;0.01072;0.0016227;9.147e-005;0;0;0.0054827;0.024622;0.014234;4.7564e-005;0;0.0056418;0.092809;0.12034;0;0;0.0012641;0.083923;1.8294e-006;0;0;0;0.0022337;0.0049485;0.00073542;0;4.3905e-005;0.0085359;0.024686;0.012292;0;0;0.010526;0.09215;0;0;0;0;0;5.4882e-006;0;0;0;0.0015385;0.0024111;0.00053601;0;0;0.0062931
0.12607;0.0071312;0.00033685;4.8378e-005;0.02499;0.077892;0.019473;0.0097884;3.5835e-006;0.0070649;0.037477;0.030886;0;1.7918e-006;0.00046944;0.032046;0.047097;2.3293e-005;0;0;0.064846;0.028833;0.0058573;4.1211e-005;5.3753e-006;0.013807;0.078562;0.034456;0;5.3753e-006;0.0014083;0.062334;3.4044e-005;0;0;0;0.088019;0.040713;2.5085e-005;0;1.7918e-005;0.0055133;0.020901;0.0057713;0;3.5835e-006;0.0083568;0.081724;0;0;0;0;3.5835e-005;0.00097831;0;0;1.7918e-006;0.013297;0.00042286;4.4794e-005;0;0;0.00054649
0.063837;0.02278;0.0030304;0.0081802;0.0077662;0.13626;0.19982;0.072261;9.858e-006;0.031102;0.051177;0.02432;0;0;0;0.00026617;0.0041739;0.00017547;0;0;0.0051104;0.03734;0.013578;0;1.183e-005;0.028157;0.078454;0.015418;0;0;5.5205e-005;0.003955;1.9716e-005;0;0;0;0.0068119;0.059255;0.0012145;0;0;0.020148;0.071723;0.0023403;0;0;0.00057768;0.0035548;0;0;0;0;0.00017744;0.0073718;0;0;0;0.012029;0.0057965;5.9148e-005;0;0;0.00023856
0.0070059;0.004404;8.7146e-005;0;0.00029256;0.022037;0.029085;1.5562e-006;0;3.4236e-005;0.023824;0.0068674;0;0;0;3.1124e-006;0.0034609;0.00041706;0;0;0.0039776;0.18404;0.091979;1.5562e-006;0;0.0035699;0.23084;0.064977;0;0;0.0039076;0.0378;0;0;0;0;0.00087302;0.051147;0.003352;0;0;0.027297;0.16724;0.0051198;0;0;0.00094616;0.0096187;0;0;0;0;0;5.7579e-005;0;0;0;0.0021771;0.0079723;0.00011049;0;0;0.0015733
0.10375;0.030709;0.0068536;0.001388;0.026898;0.12051;0.076991;0.039882;0;0.0045299;0.032286;0.028359;0;0;4.4346e-006;0.00055432;0.012386;0.00023725;2.2173e-006;0;0.018721;0.087605;0.0095388;0.00068958;0;0.021993;0.046696;0.022173;0;0;0.00020177;0.0087672;0;0;0;0;0.00087805;0.15198;0.00023282;3.3259e-005;0;0.10216;0.021741;0.0032018;0;0;0.00014634;0.0089401;0;0;0;0;0;0;0;0;0;0.00094013;0.0066363;0.00011086;0;0;0.00029933
0.21657;0.024758;0.013279;0.0055732;0.014945;0.027884;0.028806;0.024103;0.0012293;0.0030786;0.022259;0.053735;0;9.8736e-007;0.0001486;0.043781;0.042207;0.0042106;0.0013241;0.00053219;0.017787;0.061249;0.02844;0.013861;0.00028436;0.0063892;0.038196;0.045739;0;3.1102e-005;0.00099427;0.039292;0.0061019;6.4672e-005;0;0;0.037068;0.02956;0.003049;7.0103e-005;1.0367e-005;0.0082677;0.047195;0.014704;0;4.9368e-006;0.0029631;0.026336;0;0;0;0;0.0055115;0.0059029;4.9368e-007;0;5.1343e-005;0.00785;0.0068809;0.0011157;0;1.481e-006;0.0023563
0.21453;0.11012;0.013514;0;0.010961;0.058749;0.088377;0.0073553;0;0.0026317;0.038341;0.021484;0;0;0;0.00010272;0.024751;0.00096933;0;0;0.047021;0.052556;0.014608;0.00072483;6.0764e-005;0.014802;0.024262;0.057776;0;0;0.00083912;0.066697;0;0;0;0;0.0095023;0.02272;2.0255e-005;0;3.0382e-005;0.040778;0.0087659;0.0075579;0;4.3403e-006;0.00059751;0.014106;0;0;0;0;0;0;0;0;0;0.0099016;0.0055642;7.2338e-006;0;1.0127e-005;0.0034679
0.015256;0.016501;0.0074874;1.5132e-006;0.00014072;0.013559;0.1462;0.060088;0;9.079e-007;0.014264;0.24726;0;0;0;0.0001265;0.0016363;0.00070029;3.0263e-007;0;0.0031988;0.15466;0.011409;0.0019275;0;0.0022404;0.017492;0.094258;0;0;0;0.0061713;3.0263e-007;0;0;0;0.00037315;0.047854;0.00094331;6.0527e-007;3.0263e-007;0.02137;0.044936;0.023648;0;0;0.00027661;0.018991;0;0;0;0;1.2408e-005;0.00012499;0;0;3.0263e-007;0.0052973;0.0094806;0.00012408;0;2.6329e-005;0.0044145
0.38307;0.0018785;0;0;0.0024625;0.020174;0.0031191;4.6904e-006;0;3.7523e-005;0.0029902;0.0010718;0;0;0;0.00036351;0.18747;0.0004151;0;0;0.054955;0.068443;0.0025774;0;0;0.00051126;0.010007;0.0017073;0;0;6.0976e-005;0.0023194;0.00078799;0;0;0;0.029425;0.1341;8.4428e-005;0;0;0.017444;0.015729;0.0004667;0;0;0.0013602;0.0043621;0;0;0;0;0;0.0027978;0;0;0;0.020061;0.024008;7.0356e-006;0;0;0.002296
0.094323;0.03064;0.012489;0.002096;0.011906;0.030091;0.027219;0.018877;0.00078061;0.0069359;0.012015;0.016083;0;2.6648e-005;0.00099334;0.0096637;0.014295;0.006958;0.0015272;0.00017919;0.0059178;0.066418;0.017758;0.0059426;0.00019986;0.027932;0.059177;0.021167;0;0.00021502;0.018629;0.029825;0.0053457;0.00067034;0.00012359;4.181e-005;0.0046143;0.015871;0.0031776;0.0021971;0.00021732;0.012075;0.070357;0.018354;1.8378e-006;7.3053e-005;0.021677;0.055699;0.0032304;0.00021319;5.9729e-006;0;0.0049469;0.0047181;0.00047645;0.0014;0.00035975;0.013615;0.049715;0.0049708;2.7567e-006;0.00018884;0.033184
0.10242;0.2657;0.057285;0;0.10437;0.02752;0.067488;0.00031662;0.00013596;0.0045257;0.010508;0.00045444;0;0;0.0013838;0.00050472;3.5386e-005;5.0286e-005;2.2349e-005;0;0.0005159;0.0081352;0.038975;0.00079154;7.4498e-006;0.009072;0.098978;0.014115;0;0;0.083264;0.01184;0;0;0;0;0;7.4498e-006;7.4498e-006;0;0;0.0012125;0.023189;0.010525;0;1.8624e-006;0.041687;0.012776;0;0;0;0;0;0;0;0;0;0;5.0286e-005;0;0;0;0.0015365
0.15005;0.15956;0.011069;0.00042487;0.027593;0.15632;0.070525;0.0101;0;0.00048217;0.0066581;0.012782;0;0;0;4.612e-005;0.0069614;0.0021523;0;0;0.023829;0.13629;0.025449;0.00074491;0;0.012511;0.069761;0.036195;0;0;0.00028651;0.0064513;1.3976e-006;1.3976e-006;0;0;0.00021663;0.0076588;0.00022222;0;1.3976e-006;0.010395;0.025162;0.006141;0;0;0.0028119;0.014669;0;0;0;0;0;4.1928e-005;0;0;0;0.0002292;0.0011223;2.0964e-005;0;0;0.00073373
